time,USD_AUD,USD_EUR,USD_GBP,USD_KRW,USD_SEK,USD_BRL,USD_CNY,USD_JPY,USD_MXN,USD_INR,USD_THB,USD_CAD
1972-05-25,0.839630563,,0.38290703,,4.7472,,,304.32,,,,0.9839
1972-05-26,0.839630563,,0.382760468,,4.7461,,,304.41,,,,0.9841
1972-05-30,0.839630563,,0.38277512,,4.736,,,305.34,,,,0.9831
1972-05-31,0.839630563,,0.382701875,,4.7337,,,304.69,,,,0.9812
1972-06-01,0.839630563,,0.38277512,,4.736,,,304.41,,,,0.9816
1972-06-02,0.839630563,,0.382892369,,4.736,,,304.23,,,,0.9813
1972-06-05,0.839630563,,0.382936356,,4.7427,,,304.69,,,,0.9786
1972-06-06,0.839630563,,0.38300969,,4.7461,,,304.51,,,,0.979
1972-06-07,0.839630563,,0.382921693,,4.7427,,,304.41,,,,0.979
1972-06-08,0.839630563,,0.382965686,,4.7393,,,304.32,,,,0.9768
1972-06-09,0.839630563,,0.382965686,,4.7388,,,304.23,,,,0.9759
1972-06-12,0.839630563,,0.383582662,,4.7393,,,304.51,,,,0.9777
1972-06-13,0.839630563,,0.383494401,,4.7405,,,304.04,,,,0.9778
1972-06-14,0.839630563,,0.383435583,,4.7393,,,303.95,,,,0.9756
1972-06-15,0.839630563,,0.384497078,,4.7293,,,304.04,,,,0.9744
1972-06-16,0.839630563,,0.385906688,,4.7326,,,303.95,,,,0.9759
1972-06-19,0.839630563,,0.38595137,,4.7304,,,303.86,,,,0.9783
1972-06-20,0.839630563,,0.386847195,,4.7371,,,303.4,,,,0.9805
1972-06-21,0.839630563,,0.388198758,,4.7438,,,302.94,,,,0.9832
1972-06-22,0.839630563,,0.388802488,,4.7664,,,302.07,,,,0.9813
1972-06-23,,,0.4,,4.7619,,,294.12,,,,0.9808
1972-06-26,,,0.396904148,,4.7619,,,298.51,,,,0.9805
1972-06-27,,,0.401203611,,4.7483,,,298.51,,,,0.981
1972-06-28,,,0.402414487,,4.7281,,,296.74,,,,0.9815
1972-06-29,0.839630563,,0.405926527,,4.7148,,,300.75,,,,0.9835
1972-06-30,0.839630563,,0.409668169,,4.7059,,,300.93,,,,0.9856
1972-07-03,0.839630563,,0.413052458,,4.7103,,,300.84,,,,0.9846
1972-07-05,0.839630563,,0.408830744,,4.7483,,,300.03,,,,0.9836
1972-07-06,0.839630563,,0.410593307,,4.7393,,,300.57,,,,0.9843
1972-07-07,0.839630563,,0.410088169,,4.7427,,,300.93,,,,0.9855
1972-07-10,0.839630563,,0.40950041,,4.7371,,,301.3,,,,0.9853
1972-07-11,0.839630563,,0.409668169,,4.7382,,,301.57,,,,0.9844
1972-07-12,0.839630563,,0.408914332,,4.7371,,,301.2,,,,0.9834
1972-07-13,0.839630563,,0.407547785,,4.7309,,,301.02,,,,0.9835
1972-07-14,0.839630563,,0.40874719,,4.7226,,,301.2,,,,0.9828
1972-07-17,0.839630563,,0.409081612,,4.7259,,,301.02,,,,0.9848
1972-07-18,0.839630563,,0.409081612,,4.7281,,,300.75,,,,0.9836
1972-07-19,0.839630563,,0.408914332,,4.7259,,,301.2,,,,0.9835
1972-07-20,0.839630563,,0.40866367,,4.7237,,,300.93,,,,0.9833
1972-07-21,0.839630563,,0.408079984,,4.7248,,,301.11,,,,0.9843
1972-07-24,0.839630563,,0.408864175,,4.7326,,,301.2,,,,0.9848
1972-07-25,0.839630563,,0.408463361,,4.7382,,,300.75,,,,0.9847
1972-07-26,0.839630563,,0.408446677,,4.7382,,,301.2,,,,0.9835
1972-07-27,0.839630563,,0.408079984,,4.7304,,,301.2,,,,0.983
1972-07-28,0.839630563,,0.408329931,,4.7304,,,301.2,,,,0.9827
1972-07-31,0.839630563,,0.408196587,,4.7281,,,301.39,,,,0.9834
1972-08-01,0.839630563,,0.408413314,,4.7248,,,301.2,,,,0.9833
1972-08-02,0.839630563,,0.408079984,,4.7259,,,301.2,,,,0.9832
1972-08-03,0.839630563,,0.408213251,,4.727,,,301.2,,,,0.9824
1972-08-04,0.839630563,,0.408079984,,4.7259,,,300.93,,,,0.9821
1972-08-07,0.839630563,,0.408079984,,4.7259,,,301.11,,,,0.9822
1972-08-08,0.837520938,,0.407713948,,4.7237,,,301.2,,,,0.982
1972-08-09,0.839630563,,0.407497963,,4.7248,,,301.2,,,,0.9819
1972-08-10,0.839630563,,0.407747197,,4.7259,,,301.11,,,,0.9815
1972-08-11,0.839630563,,0.40779708,,4.7248,,,301.11,,,,0.9818
1972-08-14,0.839630563,,0.407780451,,4.7237,,,301.11,,,,0.9818
1972-08-15,0.839630563,,0.40759762,,4.7237,,,301.2,,,,0.9816
1972-08-16,0.839630563,,0.407464754,,4.727,,,301.2,,,,0.9819
1972-08-17,0.839630563,,0.407780451,,4.7293,,,301.2,,,,0.982
1972-08-18,0.839630563,,0.408013383,,4.7276,,,301.2,,,,0.9822
1972-08-21,0.839630563,,0.408196587,,4.7298,,,301.11,,,,0.9828
1972-08-22,0.839630563,,0.40881403,,4.7253,,,301.2,,,,0.9834
1972-08-23,0.839630563,,0.408563491,,4.7242,,,301.2,,,,0.9827
1972-08-24,0.839630563,,0.408830744,,4.7259,,,301.2,,,,0.9826
1972-08-25,0.839630563,,0.40874719,,4.727,,,301.2,,,,0.9827
1972-08-28,0.839630563,,0.408763898,,4.727,,,301.2,,,,0.9823
1972-08-29,0.839630563,,0.408213251,,4.727,,,301.2,,,,0.9825
1972-08-30,0.839630563,,0.408013383,,4.7231,,,301.11,,,,0.9833
1972-08-31,0.839630563,,0.408446677,,4.7248,,,301.11,,,,0.9832
1972-09-01,0.839630563,,0.408346605,,4.727,,,301.11,,,,0.9833
1972-09-05,0.839630563,,0.408413314,,4.7293,,,301.2,,,,0.9836
1972-09-06,0.839630563,,0.408229915,,4.727,,,301.2,,,,0.9839
1972-09-07,0.839630563,,0.408413314,,4.7293,,,301.11,,,,0.9836
1972-09-08,0.839630563,,0.408713778,,4.7281,,,301.11,,,,0.984
1972-09-11,0.839630563,,0.408763898,,4.7304,,,301.2,,,,0.9843
1972-09-12,0.839630563,,0.40881403,,4.7293,,,301.11,,,,0.9838
1972-09-13,0.839630563,,0.408630271,,4.7287,,,301.11,,,,0.983
1972-09-14,0.839630563,,0.408563491,,4.7259,,,301.11,,,,0.9828
1972-09-15,0.839630563,,0.40866367,,4.7253,,,301.11,,,,0.9818
1972-09-18,0.839630563,,0.40874719,,4.7248,,,301.11,,,,0.9816
1972-09-19,0.839630563,,0.409349544,,4.7259,,,301.11,,,,0.9821
1972-09-20,0.839630563,,0.409165303,,4.7259,,,301.11,,,,0.9828
1972-09-21,0.839630563,,0.40929928,,4.7265,,,301.11,,,,0.9821
1972-09-22,0.839630563,,0.410846343,,4.727,,,301.11,,,,0.9822
1972-09-25,0.839630563,,0.411032102,,4.727,,,301.11,,,,0.9821
1972-09-26,0.839630563,,0.411404122,,4.7281,,,301.11,,,,0.9826
1972-09-27,0.839630563,,0.411793774,,4.7298,,,301.02,,,,0.9832
1972-09-28,0.839630563,,0.412830781,,4.7427,,,301.11,,,,0.9838
1972-09-29,0.839630563,,0.413308535,,4.745,,,301.11,,,,0.9835
1972-10-02,0.839630563,,0.412507219,,4.7405,,,301.11,,,,0.9842
1972-10-03,0.839630563,,0.412694482,,4.7393,,,301.11,,,,0.984
1972-10-04,0.839630563,,0.412541254,,4.7354,,,301.11,,,,0.9833
1972-10-05,0.839630563,,0.412677451,,4.7326,,,301.11,,,,0.9834
1972-10-06,0.839630563,,0.412933064,,4.7371,,,300.93,,,,0.9837
1972-10-10,0.839630563,,0.413376876,,4.7405,,,300.93,,,,0.9825
1972-10-11,0.839630563,,0.41315485,,4.7405,,,301.02,,,,0.9825
1972-10-12,0.839630563,,0.413479429,,4.7427,,,301.02,,,,0.9825
1972-10-13,0.839630563,,0.413582034,,4.7438,,,301.11,,,,0.9819
1972-10-16,0.840336134,,0.415713989,,4.7551,,,301.11,,,,0.9821
1972-10-17,0.840336134,,0.415385893,,4.7529,,,301.11,,,,0.982
1972-10-18,0.840336134,,0.415282392,,4.7483,,,301.11,,,,0.983
1972-10-19,0.840336134,,0.417972832,,4.7416,,,301.02,,,,0.9825
1972-10-20,0.840336134,,0.417955362,,4.7438,,,300.75,,,,0.9825
1972-10-24,0.839630563,,0.420964008,,4.7506,,,301.02,,,,0.9825
1972-10-25,0.839630563,,0.423549343,,4.7483,,,301.2,,,,0.9821
1972-10-26,0.839630563,,0.42662116,,4.7472,,,300.84,,,,0.9821
1972-10-27,0.839630563,,0.42625746,,4.7483,,,300.48,,,,0.9822
1972-10-30,0.840336134,,0.429184549,,4.7472,,,301.02,,,,0.9825
1972-10-31,0.839630563,,0.427259133,,4.7483,,,301.11,,,,0.9832
1972-11-01,0.839630563,,0.424358158,,4.7495,,,301.02,,,,0.9843
1972-11-02,0.839630563,,0.424953255,,4.7495,,,300.66,,,,0.9859
1972-11-03,0.839630563,,0.426439232,,4.7483,,,299.94,,,,0.9866
1972-11-06,0.839630563,,0.424358158,,4.7483,,,301.02,,,,0.9867
1972-11-08,0.839630563,,0.425350915,,4.7478,,,301.02,,,,0.9866
1972-11-09,0.839630563,,0.426493795,,4.7483,,,301.02,,,,0.9865
1972-11-10,0.839630563,,0.425894378,,4.7461,,,300.93,,,,0.9862
1972-11-13,0.839630563,,0.425713069,,4.7444,,,301.02,,,,0.9857
1972-11-14,0.839630563,,0.425459496,,4.7438,,,301.02,,,,0.986
1972-11-15,0.839630563,,0.424556339,,4.7427,,,301.11,,,,0.986
1972-11-16,0.839630563,,0.423818606,,4.7438,,,301.11,,,,0.9859
1972-11-17,0.839630563,,0.425459496,,4.7427,,,301.02,,,,0.9861
1972-11-20,0.840336134,,0.425350915,,4.7433,,,301.11,,,,0.9863
1972-11-21,0.839630563,,0.425206225,,4.7427,,,301.11,,,,0.9869
1972-11-22,0.839630563,,0.425369008,,4.7438,,,301.11,,,,0.9869
1972-11-24,0.840336134,,0.425568133,,4.7427,,,301.02,,,,0.9876
1972-11-27,0.839630563,,0.425423296,,4.7438,,,301.11,,,,0.9886
1972-11-28,0.839630563,,0.425188146,,4.7438,,,301.2,,,,0.9909
1972-11-29,0.839630563,,0.425025502,,4.7416,,,301.11,,,,0.9934
1972-11-30,0.839630563,,0.425133917,,4.7393,,,301.11,,,,0.9945
1972-12-01,0.839630563,,0.426003238,,4.7438,,,301.11,,,,0.995
1972-12-04,0.839630563,,0.425930658,,4.7461,,,301.11,,,,0.9958
1972-12-05,0.839630563,,0.426511985,,4.7461,,,301.11,,,,0.9961
1972-12-06,0.839630563,,0.426566566,,4.7438,,,301.11,,,,0.9985
1972-12-07,0.839630563,,0.427259133,,4.7461,,,301.11,,,,1.0017
1972-12-08,0.839630563,,0.426766815,,4.7455,,,301.11,,,,1.0012
1972-12-11,0.839630563,,0.427715997,,4.7419,,,301.07,,,,1.0016
1972-12-12,0.839630563,,0.427697703,,4.745,,,301.11,,,,0.9988
1972-12-13,0.839630563,,0.427350427,,4.745,,,301.11,,,,0.9968
1972-12-14,0.839630563,,0.42707666,,4.745,,,301.11,,,,0.9974
1972-12-15,0.839630563,,0.426075841,,4.745,,,301.11,,,,0.997
1972-12-18,0.839630563,,0.425930658,,4.7438,,,301.11,,,,0.9971
1972-12-19,0.839630563,,0.426657565,,4.7438,,,301.11,,,,0.9961
1972-12-20,0.839630563,,0.426221124,,4.7427,,,301.11,,,,0.9933
1972-12-21,0.839630563,,0.426493795,,4.7416,,,301.11,,,,0.9923
1972-12-22,0.839630563,,0.425985091,,4.7416,,,301.11,,,,0.9944
1972-12-26,0.785792865,,0.425785574,,4.7416,,,301.39,,,,0.9963
1972-12-27,0.785545954,,0.425459496,,4.741,,,302.02,,,,0.995
1972-12-28,0.785545954,,0.425966945,,4.7427,,,302.02,,,,0.995
1972-12-29,0.785422557,,0.425894378,,4.7438,,,301.66,,,,0.9956
1973-01-02,0.785422557,,0.426039536,,4.7438,,,301.39,,8.02,,0.9964
1973-01-03,0.785545954,,0.425767446,,4.7438,,,301.43,,8.02,,0.9986
1973-01-04,0.785545954,,0.425477599,,4.7438,,,301.2,,8,,0.9981
1973-01-05,0.785545954,,0.425224306,,4.7433,,,301.3,,8.01,,0.9976
1973-01-08,0.785545954,,0.425350915,,4.7478,,,302.21,,8,,0.9996
1973-01-09,0.785545954,,0.425278557,,4.7486,,,302.07,,8,,1.0008
1973-01-10,0.785545954,,0.425079702,,4.7461,,,301.84,,8,,0.9997
1973-01-11,0.786782061,,0.425296644,,4.7466,,,301.48,,8,,0.9985
1973-01-12,0.786782061,,0.425206225,,4.7461,,,301.66,,8,,0.9992
1973-01-15,0.786782061,,0.425369008,,4.7478,,,301.66,,8,,0.9998
1973-01-16,0.786782061,,0.425369008,,4.7495,,,301.93,,8.01,,0.9989
1973-01-17,0.786782061,,0.425043567,,4.7472,,,302.11,,8.01,,0.9994
1973-01-18,0.786782061,,0.424971314,,4.7472,,,302.21,,8.01,,1
1973-01-19,0.786782061,,0.425079702,,4.7483,,,302.57,,8,,1
1973-01-22,0.786782061,,0.424899086,,4.7461,,,302.48,,8,,0.9995
1973-01-23,0.786782061,,0.424574364,,4.7438,,,301.66,,8,,0.9996
1973-01-24,0.786782061,,0.423818606,,4.7438,,,302.11,,8,,0.9994
1973-01-25,0.786782061,,0.42363906,,4.7388,,,301.84,,8,,0.9993
1973-01-26,0.786782061,,0.423549343,,4.7393,,,301.75,,8,,0.9993
1973-01-29,0.786782061,,0.421762969,,4.7281,,,301.66,,8.01,,0.9995
1973-01-30,0.786782061,,0.420344683,,4.7081,,,301.39,,8,,1.0002
1973-01-31,0.786782061,,0.419868161,,4.707,,,301.39,,8,,1.0009
1973-02-01,0.786782061,,0.418918353,,4.6992,,,300.93,,8,,1.0003
1973-02-02,0.786782061,,0.423011844,,4.7059,,,299.58,,8,,1.0004
1973-02-05,0.786782061,,0.420026882,,4.7081,,,300.75,,7.97,,1.0012
1973-02-06,0.786782061,,0.420344683,,4.7059,,,299.85,,8,,1.0015
1973-02-07,0.786782061,,0.41963911,,4.7037,,,299.85,,8,,1.0019
1973-02-08,0.786782061,,0.419674333,,4.7053,,,299.4,,8.01,,1.0003
1973-02-09,0.786782061,,0.419850533,,4.7037,,,293.26,,8.01,,1.0002
1973-02-13,,,0.409836066,,4.5455,,,266.67,,,,0.9941
1973-02-14,0.706713781,,0.4048583,,4.5045,,,265.96,,,,0.9887
1973-02-15,0.705716302,,0.408163265,,4.5147,,,263.02,,7.58,,0.9906
1973-02-16,0.705716302,,0.410998315,,4.2772,,,263.85,,7.58,,0.9924
1973-02-20,0.705716302,,0.410088169,,4.5106,,,265.96,,7.58,,0.9919
1973-02-21,0.709219858,,0.40950041,,4.5045,,,264.9,,7.58,,0.9923
1973-02-22,0.709219858,,0.406338887,,4.5055,,,265.46,,7.58,,0.9911
1973-02-23,0.709219858,,0.404203719,,4.4583,,,264.9,,7.58,,0.9915
1973-02-26,0.706713781,,0.405679513,,4.4583,,,265.6,,7.55,,0.9942
1973-02-27,0.709219858,,0.405186386,,4.4583,,,265.96,,7.52,,0.9947
1973-02-28,0.709219858,,0.401606426,,4.4543,,,265.67,,7.52,,0.9942
1973-03-01,0.709219858,,0.4,,4.4385,,,265.6,,7.55,,0.994
1973-03-02,,,0.4,,4.2735,,,262.12,,,,0.9941
1973-03-05,0.704671975,,0.40866367,,4.3668,,,259.07,,,,0.9954
1973-03-06,0.704225352,,0.406173842,,4.386,,,261.78,,7.35,,0.9965
1973-03-07,0.704225352,,0.404530744,,4.3573,,,261.92,,7.19,,0.998
1973-03-08,0.709219858,,0.404367165,,4.3103,,,261.44,,7.25,,0.9964
1973-03-09,0.708215297,,0.404776361,,4.3384,,,260.42,,7.55,,0.9967
1973-03-12,0.709219858,,0.4048583,,4.3898,,,257.07,,7.52,,0.9967
1973-03-13,0.709219858,,0.405104314,,4.4248,,,254.97,,7.52,,0.9966
1973-03-14,0.709219858,,0.405844156,,4.4563,,,254.45,,7.94,,0.9963
1973-03-15,0.709219858,,0.405844156,,4.4209,,,255.75,,7.52,,0.9963
1973-03-16,0.709219858,,0.407000407,,4.4346,,,260.08,,7.81,,0.9965
1973-03-19,0.709219858,,0.406504065,,4.4743,,,263.16,,7.6,,0.9974
1973-03-20,0.709219858,,0.4054328,,4.4783,,,263.16,,7.58,,0.998
1973-03-21,0.709219858,,0.404252739,,4.4843,,,263.16,,7.58,,0.9973
1973-03-22,0.709219858,,0.404203719,,4.4803,,,263.5,,7.58,,0.9966
1973-03-23,0.706713781,,0.404252739,,4.4863,,,266.03,,7.58,,0.9967
1973-03-26,0.706713781,,0.403763072,,4.4823,,,265.53,,7.58,,0.9967
1973-03-27,0.706713781,,0.402998307,,4.4823,,,265.39,,7.55,,0.9965
1973-03-28,0.706713781,,0.402998307,,4.4924,,,265.6,,7.55,,0.9976
1973-03-29,0.706713781,,0.402900886,,4.4939,,,265.67,,7.58,,0.9974
1973-03-30,0.706713781,,0.403958796,,4.4944,,,265.96,,7.55,,0.9991
1973-04-02,0.706713781,,0.403616403,,4.5203,,,266.03,,7.58,,0.9987
1973-04-03,0.706713781,,0.403844601,,4.5285,,,265.46,,7.55,,0.9988
1973-04-04,0.706713781,,0.402998307,,4.4863,,,264.97,,7.55,,0.999
1973-04-05,0.706713781,,0.402819738,,4.4863,,,264.55,,7.55,,0.9992
1973-04-06,0.706713781,,0.402738623,,4.4984,,,264.76,,7.55,,1.001
1973-04-09,0.706713781,,0.402625116,,4.5045,,,265.53,,7.55,,0.9992
1973-04-10,0.706713781,,0.402139382,,4.5188,,,265.53,,7.55,,0.9996
1973-04-11,0.706713781,,0.401961572,,4.5086,,,265.67,,7.52,,0.9995
1973-04-12,0.706713781,,0.402673754,,4.5045,,,266.03,,7.5,,1.0003
1973-04-13,0.706713781,,0.403144527,,4.5045,,,265.89,,7.52,,0.999
1973-04-16,0.706713781,,0.402868423,,4.5167,,,265.6,,7.52,,0.9996
1973-04-17,0.706713781,,0.402495472,,4.5106,,,265.46,,7.55,,1.0003
1973-04-18,0.706713781,,0.402852194,,4.5055,,,265.46,,7.55,,1.0006
1973-04-19,0.706713781,,0.402625116,,4.5167,,,265.53,,7.55,,1.0007
1973-04-20,0.706713781,,0.402446877,,4.5147,,,265.6,,7.55,,1.0015
1973-04-23,0.706713781,,0.402495472,,4.5147,,,265.6,,7.55,,1.0027
1973-04-24,0.706713781,,0.402641327,,4.5239,,,265.46,,7.56,,1.0034
1973-04-25,0.706713781,,0.40192926,,4.5249,,,265.46,,7.55,,1.0029
1973-04-26,0.706713781,,0.402204078,,4.5208,,,265.6,,7.56,,1.0027
1973-04-27,0.706713781,,0.402139382,,4.5269,,,265.6,,7.58,,1.0032
1973-04-30,0.706713781,,0.401767778,,4.5249,,,265.53,,7.53,,1.0032
1973-05-01,0.706713781,,0.401880802,,4.5208,,,265.53,,7.54,,1.0034
1973-05-02,0.706713781,,0.401042711,,4.5208,,,265.53,,7.52,,1.0033
1973-05-03,0.706713781,,0.401719359,,4.5249,,,265.53,,7.55,,1.0027
1973-05-04,0.706713781,,0.401670951,,4.5249,,,265.53,,7.55,,1.0032
1973-05-07,0.706713781,,0.401396861,,4.5249,,,265.53,,7.55,,1.0024
1973-05-08,0.706713781,,0.400256164,,4.5249,,,265.67,,7.55,,1.0024
1973-05-09,0.706713781,,0.399297237,,4.5126,,,265.04,,7.52,,1.0026
1973-05-10,0.706713781,,0.399121932,,4.5137,,,265.04,,7.52,,1.0024
1973-05-11,0.706713781,,0.39824771,,4.5137,,,265.46,,7.52,,1.0016
1973-05-14,0.706713781,,0.393855849,,4.4623,,,264.76,,7.46,,0.9996
1973-05-15,0.706713781,,0.390015601,,4.3898,,,262.47,,7.46,,0.9995
1973-05-16,0.706713781,,0.393159033,,4.417,,,262.95,,7.49,,1.0008
1973-05-17,0.706713781,,0.392618767,,4.4189,,,264.48,,7.52,,1.0008
1973-05-18,0.706713781,,0.392079984,,4.4033,,,264.27,,7.52,,1.001
1973-05-21,0.706713781,,0.389180774,,4.3535,,,262.95,,7.52,,1.0006
1973-05-22,0.706713781,,0.390548721,,4.3516,,,263.57,,7.52,,1.0006
1973-05-23,0.706713781,,0.391312855,,4.3649,,,264.2,,7.52,,0.9998
1973-05-24,0.706713781,,0.392772977,,4.3668,,,264.55,,7.46,,0.9997
1973-05-25,0.706713781,,0.393778303,,4.3821,,,264.83,,7.41,,0.9986
1973-05-29,0.706713781,,0.391236307,,4.344,,,264.9,,7.4,,0.9988
1973-05-30,0.706713781,,0.389939559,,4.3085,,,264.83,,7.35,,0.9976
1973-05-31,0.706713781,,0.389696426,,4.2772,,,264.69,,7.39,,0.9951
1973-06-01,0.706713781,,0.38865138,,4.2753,,,264.06,,7.25,,0.996
1973-06-04,0.706713781,,0.387146729,,4.1929,,,262.88,,7.22,,0.9966
1973-06-05,0.706713781,,0.387596899,,4.1964,,,262.88,,7.22,,0.9977
1973-06-06,0.706713781,,0.389105058,,4.2808,,,264.13,,7.27,,0.9981
1973-06-07,0.706713781,,0.38865138,,4.2827,,,264.27,,7.25,,0.9986
1973-06-08,0.706713781,,0.388500389,,4.2589,,,264.41,,7.3,,0.9981
1973-06-11,0.706713781,,0.388726919,,4.2535,,,264.69,,7.3,,0.9978
1973-06-12,0.706713781,,0.388470204,,4.2499,,,264.69,,7.33,,0.9982
1973-06-13,0.706713781,,0.38865138,,4.2735,,,264.62,,7.33,,0.9991
1973-06-14,0.706713781,,0.388048118,,4.2517,,,264.69,,7.26,,0.9998
1973-06-15,0.706713781,,0.387596899,,4.2283,,,264.69,,7.3,,1.0007
1973-06-18,0.706713781,,0.387446726,,4.2017,,,264.69,,7.25,,1
1973-06-19,0.706713781,,0.388953715,,4.2283,,,264.83,,7.25,,0.9995
1973-06-20,0.706713781,,0.388500389,,4.2159,,,264.97,,7.25,,0.9994
1973-06-21,0.706713781,,0.38865138,,4.2141,,,265.04,,7.25,,0.9991
1973-06-22,0.703729768,,0.388500389,,4.1946,,,265.04,,7.3,,0.9984
1973-06-25,0.704721635,,0.388349515,,4.1964,,,265.18,,7.27,,0.9971
1973-06-26,0.704721635,,0.388048118,,4.1858,,,265.18,,7.27,,0.9973
1973-06-27,0.705467372,,0.387521798,,4.1408,,,265.18,,7.27,,0.9984
1973-06-28,0.706713781,,0.387146729,,4.075,,,265.18,,7.27,,0.998
1973-06-29,0.706464147,,0.387446726,,4.0568,,,263.16,,7.3,,0.9985
1973-07-02,0.704225352,,0.387566855,,4.0209,,,265.25,,7.3,,0.9993
1973-07-03,0.707964602,,0.387747189,,4.0241,,,265.04,,7.27,,0.9994
1973-07-05,0.706713781,,0.388575869,,4.0161,,,265.11,,7.27,,0.9983
1973-07-06,0.704225352,,0.391006843,,3.9683,,,262.12,,7.3,,0.9978
1973-07-09,0.704225352,,0.390930414,,3.9761,,,259.4,,7.3,,0.9976
1973-07-10,0.704225352,,0.392618767,,4.0816,,,263.16,,7.3,,0.9988
1973-07-11,0.705467372,,0.392618767,,4.1408,,,264.83,,7.3,,0.9989
1973-07-12,0.705467372,,0.393035412,,4.1152,,,264.76,,7.25,,0.9983
1973-07-13,0.705467372,,0.393391031,,4.1254,,,265.04,,7.3,,0.9987
1973-07-16,0.705467372,,0.392695857,,4.0816,,,265.11,,7.3,,0.9995
1973-07-17,0.704225352,,0.393081761,,4.0486,,,265.25,,7.27,,1.0005
1973-07-18,0.704225352,,0.39300452,,4.0161,,,265.11,,7.27,,1.0002
1973-07-19,0.704225352,,0.394710874,,4.0683,,,265.18,,7.27,,1.0004
1973-07-20,0.702987698,,0.393778303,,4.0453,,,265.6,,7.41,,0.9992
1973-07-23,0.708466171,,0.394477318,,4.0306,,,266.17,,7.41,,0.9992
1973-07-24,0.708466171,,0.396746677,,4.0323,,,265.6,,7.46,,1.0006
1973-07-25,0.708466171,,0.399440783,,4.0225,,,265.53,,7.46,,1.0003
1973-07-26,0.704225352,,0.402414487,,4,,,265.6,,7.46,,0.9999
1973-07-27,0.704225352,,0.399361022,,4.0128,,,264.76,,7.49,,1.0004
1973-07-30,0.704225352,,0.399440783,,4.0453,,,263.57,,7.49,,1.001
1973-07-31,0.704225352,,0.400160064,,4.0486,,,263.44,,7.49,,1.0015
1973-08-01,0.709219858,,0.397298371,,4.029,,,263.44,,7.49,,1.0018
1973-08-02,0.706713781,,0.397614314,,4.0519,,,264.76,,7.49,,1.0018
1973-08-03,0.705218618,,0.398644608,,4.0486,,,265.39,,7.49,,1.0012
1973-08-06,0.706713781,,0.401203611,,4.0634,,,265.11,,7.52,,1.002
1973-08-07,0.706713781,,0.400480577,,4.0733,,,265.25,,7.52,,1.002
1973-08-08,0.706214689,,0.4,,4.07,,,265.18,,7.46,,1.003
1973-08-09,0.706214689,,0.403063281,,4.122,,,265.11,,7.49,,1.0025
1973-08-10,0.706214689,,0.404040404,,4.1459,,,265.25,,7.49,,1.0033
1973-08-13,0.707213579,,0.404040404,,4.1288,,,265.46,,7.62,,1.0047
1973-08-14,0.707213579,,0.404940271,,4.1946,,,265.46,,7.58,,1.0046
1973-08-15,0.707213579,,0.406173842,,4.2052,,,265.46,,7.6,,1.0061
1973-08-16,0.706713781,,0.406669378,,4.2301,,,265.39,,7.58,,1.0043
1973-08-17,0.706713781,,0.405926527,,4.2017,,,265.53,,7.66,,1.0043
1973-08-20,0.706713781,,0.40371417,,4.1408,,,265.6,,7.66,,1.0045
1973-08-21,0.706713781,,0.405022276,,4.1824,,,265.18,,7.66,,1.0052
1973-08-22,0.706314451,,0.405597242,,4.1982,,,265.25,,7.6,,1.0054
1973-08-23,0.707213579,,0.407000407,,4.2194,,,265.25,,7.6,,1.0048
1973-08-24,0.707213579,,0.406752085,,4.1982,,,265.25,,7.6,,1.0044
1973-08-27,0.707213579,,0.406338887,,4.2194,,,265.32,,7.58,,1.0046
1973-08-28,0.707213579,,0.406917599,,4.223,,,265.32,,7.58,,1.0047
1973-08-29,0.707213579,,0.405679513,,4.1999,,,265.32,,7.55,,1.005
1973-08-30,0.706214689,,0.407000407,,4.2176,,,265.39,,7.58,,1.005
1973-08-31,0.706214689,,0.406834825,,4.2176,,,265.39,,7.58,,1.0056
1973-09-04,0.707213579,,0.409668169,,4.2248,,,265.46,,7.58,,1.006
1973-09-05,0.707213579,,0.412881916,,4.2017,,,265.39,,7.55,,1.0065
1973-09-06,0.707213579,,0.412881916,,4.207,,,265.39,,7.58,,1.0078
1973-09-07,0.707213579,,0.413479429,,4.2159,,,265.39,,7.58,,1.0083
1973-09-10,0.673400673,,0.414507772,,4.2105,,,265.39,,7.6,,1.0082
1973-09-11,0.67294751,,0.41519618,,4.2212,,,265.46,,7.6,,1.0107
1973-09-12,0.67294751,,0.415541242,,4.2194,,,265.6,,7.75,,1.0101
1973-09-13,0.674536256,,0.414336027,,4.2355,,,265.6,,7.78,,1.0083
1973-09-14,0.674536256,,0.41467966,,4.2301,,,265.6,,7.78,,1.0093
1973-09-17,0.674536256,,0.414765657,,4.1982,,,265.53,,7.75,,1.01
1973-09-18,0.674536256,,0.413821643,,4.1911,,,265.53,,7.78,,1.011
1973-09-19,0.674536256,,0.41356493,,4.207,,,265.46,,7.75,,1.0104
1973-09-20,0.674536256,,0.413052458,,4.1754,,,265.39,,7.75,,1.0079
1973-09-21,0.674536256,,0.412541254,,4.2034,,,265.25,,7.75,,1.0077
1973-09-24,0.674536256,,0.412796698,,4.1999,,,265.39,,7.72,,1.0083
1973-09-25,0.674536256,,0.412796698,,4.1929,,,265.46,,7.75,,1.0075
1973-09-26,0.674536256,,0.412711515,,4.1964,,,265.53,,7.75,,1.0077
1973-09-27,0.675675676,,0.413342702,,4.2017,,,265.6,,7.75,,1.0056
